Customer_ID,Name,First_order,Total_orders,Total_revenue,Average_order_value,Time_to_2nd_purchase,Last_purchase,City , tier,Acquisition_channel,RePurchased
CUST-0017162,Hritik Luthra,8/24/2023,1,2282,2282,,8/24/2023,Bengaluru , Tier 1,Influencer,N
CUST-0017164,Azaan Misra,12/18/2024,2,4991,2495.5,220,7/27/2025,Mumbai , Tier 1,Meta,Y
CUST-0017165,Zayyan Chander,7/8/2023,2,4630,2315,834,10/19/2025,Ludhiana , Tier 2,Google,Y
CUST-0017166,Rachit Mani,1/1/2022,2,5425,2712.5,1228,5/14/2025,Bengaluru , Tier 1,Organic Instagram,Y
CUST-0017168,Odika Swaminathan,8/15/2025,1,2633,2633,,8/15/2025,Chennai , Tier 1,Meta,N
CUST-0017169,Shivani Behl,10/24/2025,1,2960,2960,,10/24/2025,Coimbatore , Tier 2,Meta,N
CUST-0017170,Balhaar Nayak,11/16/2023,3,7281,2427,242,3/31/2025,Jaipur , Tier 2,Offline (Friends/Family),Y
CUST-0017173,Ati Doctor,8/14/2023,5,13580,2716,195,9/10/2025,Indore , Tier 2,Instagram DM,Y
CUST-0017175,Tamanna Bala,1/2/2022,1,1874,1874,,1/2/2022,Nashik , Tier 2,Organic Instagram,N
CUST-0017176,Alka Sodhi,11/13/2023,2,4555,2277.5,635,8/9/2025,Mumbai , Tier 1,Meta,Y
CUST-0017177,Ijaya Bose,5/20/2024,1,2818,2818,,5/20/2024,Bhopal , Tier 2,Google,N
CUST-0017179,Ati Ratti,1/12/2022,4,9917,2479.25,950,10/6/2024,Mumbai , Tier 1,Email/SMS,Y
CUST-0017181,Wahab Bhattacharyya,4/6/2023,5,13542,2708.4,432,11/21/2025,Hyderabad , Tier 1,Google,Y
CUST-0017182,Dalaja Sharma,7/31/2023,1,2129,2129,,7/31/2023,Patna , Tier 2,Meta,N
CUST-0017183,Zansi Majumdar,11/11/2022,2,5229,2614.5,571,6/5/2024,Surat , Tier 2,Google,Y
CUST-0017184,Ansh Bhatia,11/7/2022,2,4001,2000.5,516,4/7/2024,Kanpur , Tier 2,Meta,Y
CUST-0017185,Ayushman Mohanty,7/2/2022,2,5165,2582.5,1212,10/26/2025,Chennai , Tier 1,Offline (Friends/Family),Y
CUST-0017186,Rajata Mannan,4/9/2023,4,11288,2822,412,10/19/2025,Delhi , Tier 1,Organic Instagram,Y
CUST-0017187,Balhaar Chowdhury,3/8/2025,1,3355,3355,,3/8/2025,Bengaluru , Tier 1,Organic Instagram,N
CUST-0017188,Jyoti Dhawan,5/20/2023,1,2093,2093,,5/20/2023,Chennai , Tier 1,Meta,N
CUST-0017189,Faris Keer,12/25/2023,1,2610,2610,,12/25/2023,Bengaluru , Tier 1,Organic Instagram,N
CUST-0017190,Devansh Chowdhury,7/21/2023,2,4614,2307,473,11/6/2024,Dehradun , Tier 2,Google,Y
CUST-0017191,Jagat Iyengar,2/25/2024,1,2866,2866,,2/25/2024,Chennai , Tier 1,Organic Instagram,N
CUST-0017192,Chaitanya Lall,2/11/2022,3,6210,2070,220,1/20/2024,Pune , Tier 1,Meta,Y
CUST-0017193,Advaith Varghese,4/7/2024,1,2273,2273,,4/7/2024,Delhi , Tier 1,Meta,N
CUST-0017194,Harsh Salvi,4/28/2022,2,4234,2117,782,6/19/2024,Lucknow , Tier 2,Offline (Friends/Family),Y
CUST-0017195,Urvi Shanker,9/8/2022,1,1971,1971,,9/8/2022,Pune , Tier 1,Meta,N
CUST-0017196,Maanav Choudhury,5/20/2022,2,3889,1944.5,544,11/16/2023,Bengaluru , Tier 1,Meta,Y
CUST-0017198,Ekbal Roy,11/11/2023,2,5220,2610,526,4/20/2025,Patna , Tier 2,Google,Y
CUST-0017199,Michael Dayal,8/9/2025,1,3814,3814,,8/9/2025,Kanpur , Tier 2,Meta,N
CUST-0017200,Lakshit Modi,3/4/2024,1,2417,2417,,3/4/2024,Chandigarh , Tier 2,Influencer,N
CUST-0017202,Ati Krishnan,11/2/2024,1,2372,2372,,11/2/2024,Chandigarh , Tier 2,Meta,N
CUST-0017203,Oscar Narula,7/5/2022,2,4993,2496.5,1001,4/2/2025,Delhi , Tier 1,Google,Y
CUST-0017208,Vedhika Bhargava,12/8/2024,2,4943,2471.5,4,12/13/2024,Nagpur , Tier 2,Google,Y
CUST-0017211,Gayathri Chandra,10/27/2024,1,2734,2734,,10/27/2024,Chennai , Tier 1,Meta,N
CUST-0017214,Yash Choudhury,6/21/2023,1,2949,2949,,6/21/2023,Mumbai , Tier 1,Meta,N
CUST-0017215,Saksham Butala,7/6/2024,1,3030,3030,,7/6/2024,Jaipur , Tier 2,Influencer,N
CUST-0017216,Oliver Malhotra,2/27/2023,3,9359,3119.67,608,1/1/2025,Chennai , Tier 1,Influencer,Y
CUST-0017218,Darpan Sur,12/16/2023,1,2115,2115,,12/16/2023,Hyderabad , Tier 1,Influencer,N
CUST-0017219,Lekha Bir,1/28/2025,2,6301,3150.5,207,8/24/2025,Mumbai , Tier 1,Meta,Y
CUST-0017220,Vamakshi Narayanan,4/9/2024,3,9449,3149.67,193,1/2/2025,Delhi , Tier 1,Google,Y
CUST-0017221,Zayyan Kuruvilla,8/15/2022,1,2185,2185,,8/15/2022,Delhi , Tier 1,Instagram DM,N
CUST-0017225,Patrick Contractor,1/20/2022,3,6597,2199,506,10/17/2025,Vadodara , Tier 2,Organic Instagram,Y
CUST-0017226,Jonathan Oommen,4/15/2022,5,11883,2376.6,819,1/27/2025,Pune , Tier 1,Meta,Y
CUST-0017230,Hiral Roy,3/13/2022,4,10990,2747.5,522,12/4/2025,Pune , Tier 1,Email/SMS,Y
CUST-0017231,Meera Nanda,4/15/2022,1,1908,1908,,4/15/2022,Kochi , Tier 2,Meta,N
CUST-0017233,Simon Balan,7/22/2022,3,5706,1902,46,11/20/2024,Rajkot , Tier 2,Organic Instagram,Y
CUST-0017235,Akshay Magar,10/29/2022,2,4702,2351,707,10/6/2024,Dehradun , Tier 2,Google,Y
CUST-0017236,Adweta Pillai,12/12/2023,1,1815,1815,,12/12/2023,Rajkot , Tier 2,Influencer,N
CUST-0017239,Indali Barad,10/31/2023,4,10147,2536.75,141,10/26/2025,Nagpur , Tier 2,Organic Instagram,Y
CUST-0017240,Krish Babu,2/4/2025,1,3262,3262,,2/4/2025,Nashik , Tier 2,Offline (Friends/Family),N
CUST-0017242,Janya Bandi,6/2/2023,3,7765,2588.33,290,8/26/2025,Bengaluru , Tier 1,Influencer,Y
CUST-0017243,Vedhika Barad,7/25/2022,1,1676,1676,,7/25/2022,Kochi , Tier 2,Influencer,N
CUST-0017246,Unnati Bawa,9/18/2023,4,10094,2523.5,36,9/10/2025,Bengaluru , Tier 1,Google,Y
CUST-0017248,Ekalinga Pai,11/28/2024,2,6264,3132,104,3/12/2025,Jaipur , Tier 2,Meta,Y
CUST-0017249,Hemani Pant,4/25/2023,3,6242,2080.67,182,2/13/2024,Jaipur , Tier 2,Meta,Y
CUST-0017254,Triya Rajagopalan,3/30/2022,3,7273,2424.33,574,6/29/2024,Vadodara , Tier 2,Organic Instagram,Y
CUST-0017256,Daksha Jani,6/19/2023,1,1994,1994,,6/19/2023,Ahmedabad , Tier 1,Instagram DM,N
CUST-0017259,Charles Choudhury,3/23/2025,2,6110,3055,169,9/9/2025,Mumbai , Tier 1,Meta,Y
CUST-0017262,Varenya Sachdeva,11/1/2024,2,5570,2785,251,7/11/2025,Gurgaon , Tier 2,Google,Y
CUST-0017263,Niharika Roy,7/16/2024,2,5404,2702,67,9/21/2024,Lucknow , Tier 2,Meta,Y
CUST-0017264,Jagat Mitter,8/20/2025,1,3334,3334,,8/20/2025,Mumbai , Tier 1,Meta,N
CUST-0017265,Vedhika Karan,10/9/2022,2,4962,2481,1007,7/13/2025,Jaipur , Tier 2,Meta,Y
CUST-0017267,Hiral Ahuja,10/19/2025,1,3237,3237,,10/19/2025,Hyderabad , Tier 1,Meta,N
CUST-0017271,Mason Batra,10/14/2022,3,7206,2402,99,10/10/2025,Indore , Tier 2,Meta,Y
CUST-0017273,Jagrati Sha,4/4/2023,2,4453,2226.5,300,1/29/2024,Pune , Tier 1,Influencer,Y
CUST-0017274,Zashil Ben,5/16/2024,1,2499,2499,,5/16/2024,Noida , Tier 2,Influencer,N
CUST-0017278,Anya Suri,2/17/2023,1,2833,2833,,2/17/2023,Chennai , Tier 1,Organic Instagram,N
CUST-0017279,Zinal Kari,1/27/2024,2,5588,2794,678,12/5/2025,Bhopal , Tier 2,Instagram DM,Y
CUST-0017282,Ishaan Mitra,4/2/2024,2,6049,3024.5,574,10/29/2025,Hyderabad , Tier 1,Google,Y
CUST-0017284,Pranav Sachar,7/15/2023,1,2603,2603,,7/15/2023,Bhubaneswar , Tier 2,Meta,N
CUST-0017285,Kamala Pandit,1/27/2025,1,3736,3736,,1/27/2025,Vadodara , Tier 2,Influencer,N
CUST-0017286,Unni Doshi,9/24/2022,1,1456,1456,,9/24/2022,Chennai , Tier 1,Influencer,N
CUST-0017287,Indrajit Kadakia,5/19/2023,2,5445,2722.5,557,11/27/2024,Indore , Tier 2,Email/SMS,Y
CUST-0017288,Abha Hans,5/5/2025,1,3902,3902,,5/5/2025,Ahmedabad , Tier 1,Meta,N
CUST-0017290,Gunbir More,5/11/2023,2,4160,2080,83,8/3/2023,Jaipur , Tier 2,Meta,Y
CUST-0017291,Leena Raghavan,5/12/2025,1,2443,2443,,5/12/2025,Ahmedabad , Tier 1,Offline (Friends/Family),N
CUST-0017292,Brijesh Sathe,4/9/2023,2,4427,2213.5,79,6/27/2023,Visakhapatnam , Tier 2,Influencer,Y
CUST-0017293,Ansh Bala,3/20/2025,1,3143,3143,,3/20/2025,Ranchi , Tier 2,Meta,N
CUST-0017294,Adweta Tiwari,5/17/2023,1,2148,2148,,5/17/2023,Lucknow , Tier 2,Organic Instagram,N
CUST-0017295,Gaurang Badami,2/24/2023,4,12004,3001,360,10/26/2025,Nagpur , Tier 2,Organic Instagram,Y
CUST-0017299,Aadhya Ramesh,10/5/2025,1,2357,2357,,10/5/2025,Pune , Tier 1,Email/SMS,N
CUST-0017300,Krishna Hegde,7/25/2025,1,3233,3233,,7/25/2025,Visakhapatnam , Tier 2,Email/SMS,N
CUST-0017302,Wishi Mistry,6/20/2022,2,4241,2120.5,866,11/2/2024,Bengaluru , Tier 1,Influencer,Y
CUST-0017304,Ekaja Bera,6/24/2023,3,7344,2448,371,1/11/2025,Ahmedabad , Tier 1,Meta,Y
CUST-0017305,Aarna Virk,2/15/2023,2,5341,2670.5,940,9/12/2025,Kolkata , Tier 1,Meta,Y
CUST-0017306,Omkaar Sampath,6/6/2025,1,2740,2740,,6/6/2025,Chandigarh , Tier 2,Meta,N
CUST-0017307,Samaksh Bhakta,11/9/2023,3,8450,2816.67,109,5/16/2025,Jaipur , Tier 2,Meta,Y
CUST-0017308,Gaurika Nath,4/16/2023,3,7133,2377.67,307,2/8/2025,Mumbai , Tier 1,Influencer,Y
CUST-0017311,Yasti Chaudhary,10/26/2023,2,5072,2536,794,12/29/2025,Bengaluru , Tier 1,Influencer,Y
CUST-0017312,Neha Chaudhari,11/1/2022,2,4389,2194.5,772,12/12/2024,Bengaluru , Tier 1,Instagram DM,Y
CUST-0017313,Patrick Seshadri,3/19/2022,2,3587,1793.5,239,11/13/2022,Chennai , Tier 1,Meta,Y
CUST-0017314,Vansha Dugar,9/28/2022,1,1725,1725,,9/28/2022,Nagpur , Tier 2,Google,N
CUST-0017316,Andrew Swaminathan,8/28/2023,1,2242,2242,,8/28/2023,Delhi , Tier 1,Meta,N
CUST-0017318,Patrick Choudhry,8/21/2024,1,2576,2576,,8/21/2024,Bengaluru , Tier 1,Meta,N
CUST-0017321,Udant Dugar,4/1/2023,2,4050,2025,14,4/15/2023,Hyderabad , Tier 1,Influencer,Y
CUST-0017323,Ekaraj Kakar,4/19/2024,1,2357,2357,,4/19/2024,Bengaluru , Tier 1,Meta,N
CUST-0017324,Varsha Chowdhury,11/10/2025,1,3546,3546,,11/10/2025,Noida , Tier 2,Influencer,N
CUST-0017325,Harinakshi Goswami,1/10/2025,1,2905,2905,,1/10/2025,Ahmedabad , Tier 1,Meta,N
CUST-0017326,Edhitha Dugar,7/30/2023,2,5023,2511.5,487,11/29/2024,Gurgaon , Tier 2,Email/SMS,Y
CUST-0017329,Manan Dugar,4/8/2023,1,2746,2746,,4/8/2023,Ahmedabad , Tier 1,Google,N
CUST-0017330,Harinakshi Issac,5/6/2022,4,9812,2453,464,9/8/2024,Delhi , Tier 1,Google,Y
CUST-0017331,Sanya Narasimhan,9/8/2023,1,2064,2064,,9/8/2023,Mumbai , Tier 1,Influencer,N
CUST-0017332,Agastya Mody,11/12/2023,1,2125,2125,,11/12/2023,Mumbai , Tier 1,Meta,N
CUST-0017336,Jeevika Vaidya,10/1/2023,3,9533,3177.67,739,10/17/2025,Visakhapatnam , Tier 2,Influencer,Y
CUST-0017337,Jasmit Patil,3/20/2025,2,6540,3270,79,6/7/2025,Pune , Tier 1,Meta,Y
CUST-0017338,Anirudh Sharaf,12/9/2023,1,2146,2146,,12/9/2023,Bengaluru , Tier 1,Email/SMS,N
CUST-0017340,Tanvi Chand,3/26/2022,2,5717,2858.5,1113,4/13/2025,Ludhiana , Tier 2,Instagram DM,Y
CUST-0017341,Samaksh Narayan,6/21/2022,2,4776,2388,1265,12/8/2025,Hyderabad , Tier 1,Meta,Y
CUST-0017342,Megha Deshmukh,7/25/2022,1,2037,2037,,7/25/2022,Indore , Tier 2,Offline (Friends/Family),N
CUST-0017343,Pranav Varma,9/29/2022,2,4193,2096.5,612,6/2/2024,Vadodara , Tier 2,Meta,Y
CUST-0017345,Andrew Rana,12/19/2024,2,6077,3038.5,376,12/30/2025,Hyderabad , Tier 1,Meta,Y
CUST-0017346,Jairaj Karnik,1/19/2024,2,6376,3188,473,5/7/2025,Dehradun , Tier 2,Influencer,Y
CUST-0017347,Sanya Brar,4/27/2025,1,2580,2580,,4/27/2025,Chennai , Tier 1,Meta,N
CUST-0017348,Gagan Kalla,1/7/2023,4,9949,2487.25,113,8/3/2024,Jaipur , Tier 2,Meta,Y
CUST-0017349,Hredhaan Mutti,1/1/2022,2,4323,2161.5,1074,12/10/2024,Mumbai , Tier 1,Email/SMS,Y
CUST-0017350,Radhika Banik,4/5/2022,3,6631,2210.33,210,3/3/2025,Bhubaneswar , Tier 2,Meta,Y
CUST-0017351,Rehaan Jha,6/16/2025,1,3229,3229,,6/16/2025,Kolkata , Tier 1,Google,N
CUST-0017352,Zinal Sunder,1/21/2024,2,4344,2172,243,9/20/2024,Mumbai , Tier 1,Influencer,Y
CUST-0017353,Chameli Ganguly,9/26/2024,1,2688,2688,,9/26/2024,Kanpur , Tier 2,Meta,N
CUST-0017355,Advay Vasa,4/30/2022,3,5772,1924,172,9/27/2023,Patna , Tier 2,Google,Y
CUST-0017358,Harish Rau,12/2/2025,2,6555,3277.5,15,12/17/2025,Coimbatore , Tier 2,Google,Y
CUST-0017361,Rachit Jhaveri,8/17/2023,5,13031,2606.2,268,3/23/2025,Delhi , Tier 1,Google,Y
CUST-0017362,Daniel Bansal,1/2/2022,2,4532,2266,430,3/9/2023,Mumbai , Tier 1,Meta,Y
CUST-0017364,Hema Mallick,2/8/2025,1,3724,3724,,2/8/2025,Gurgaon , Tier 2,Meta,N
CUST-0017365,Mugdha Yadav,2/1/2024,1,3037,3037,,2/1/2024,Vadodara , Tier 2,Meta,N
CUST-0017367,Divya Gour,4/11/2024,3,8208,2736,198,5/14/2025,Jaipur , Tier 2,Influencer,Y
CUST-0017369,Meera Sura,8/19/2024,2,6204,3102,175,2/10/2025,Chennai , Tier 1,Meta,Y
CUST-0017371,Jeevika Wadhwa,1/20/2025,1,2659,2659,,1/20/2025,Surat , Tier 2,Meta,N
CUST-0017372,Aarush Gera,3/7/2025,1,3305,3305,,3/7/2025,Bhopal , Tier 2,Organic Instagram,N
CUST-0017373,Ekantika Anand,8/31/2022,2,3874,1937,701,8/1/2024,Nagpur , Tier 2,Meta,Y
CUST-0017374,Pranit Oza,4/21/2023,2,4328,2164,93,7/24/2023,Nagpur , Tier 2,Meta,Y
CUST-0017375,Orinder Din,11/1/2024,1,2902,2902,,11/1/2024,Mumbai , Tier 1,Meta,N
CUST-0017376,Xavier Char,1/20/2024,1,3228,3228,,1/20/2024,Gurgaon , Tier 2,Offline (Friends/Family),N
CUST-0017382,Darsh Narasimhan,8/27/2023,1,2467,2467,,8/27/2023,Noida , Tier 2,Meta,N
CUST-0017383,Zilmil Buch,2/11/2022,4,9805,2451.25,703,10/16/2025,Bengaluru , Tier 1,Meta,Y
CUST-0017384,Ladli Mandal,8/26/2025,1,3092,3092,,8/26/2025,Ahmedabad , Tier 1,Meta,N
CUST-0017385,Vinaya Swaminathan,12/13/2024,1,3128,3128,,12/13/2024,Ahmedabad , Tier 1,Meta,N
CUST-0017387,Unnati Nazareth,1/2/2022,6,16512,2752,575,8/2/2025,Delhi , Tier 1,Meta,Y
CUST-0017388,Janani Nayar,11/8/2022,3,5725,1908.33,302,3/21/2024,Delhi , Tier 1,Organic Instagram,Y
CUST-0017389,Karan Karpe,7/3/2023,2,4180,2090,114,10/26/2023,Rajkot , Tier 2,Meta,Y
CUST-0017390,Akshay Vora,3/31/2024,2,6207,3103.5,398,5/3/2025,Chandigarh , Tier 2,Google,Y
CUST-0017391,Nimrat Memon,3/4/2024,2,5538,2769,408,4/16/2025,Delhi , Tier 1,Meta,Y
CUST-0017395,Charita Dhillon,4/27/2022,1,1762,1762,,4/27/2022,Noida , Tier 2,Meta,N
CUST-0017396,Widisha Arora,5/1/2024,1,3060,3060,,5/1/2024,Bhubaneswar , Tier 2,Instagram DM,N
CUST-0017398,Kala Aurora,11/5/2022,2,4462,2231,65,1/9/2023,Lucknow , Tier 2,Influencer,Y
CUST-0017399,Shivansh Chandran,8/9/2025,1,3240,3240,,8/9/2025,Bengaluru , Tier 1,Meta,N
CUST-0017401,Guneet Palla,9/12/2022,1,2159,2159,,9/12/2022,Lucknow , Tier 2,Offline (Friends/Family),N
CUST-0017402,Chandresh Rana,1/7/2025,3,9924,3308,0,7/31/2025,Delhi , Tier 1,Meta,Y
CUST-0017404,Ansh Mannan,1/1/2023,1,1873,1873,,1/1/2023,Bengaluru , Tier 1,Influencer,N
CUST-0017405,Dayamai Handa,5/16/2025,1,2917,2917,,5/16/2025,Surat , Tier 2,Email/SMS,N
CUST-0017406,Upkaar Tank,9/23/2022,2,3987,1993.5,257,6/7/2023,Delhi , Tier 1,Influencer,Y
CUST-0017407,Anthony Balan,5/8/2025,1,3158,3158,,5/8/2025,Pune , Tier 1,Meta,N
CUST-0017409,Mohammed Vohra,11/10/2022,2,4604,2302,777,12/27/2024,Visakhapatnam , Tier 2,Meta,Y
CUST-0017410,Nihal Bawa,1/3/2025,1,4028,4028,,1/3/2025,Coimbatore , Tier 2,Meta,N
CUST-0017412,Chandresh Babu,7/19/2023,1,1971,1971,,7/19/2023,Bhopal , Tier 2,Meta,N
CUST-0017414,Faris Sridhar,5/9/2025,2,6191,3095.5,59,7/8/2025,Mysuru , Tier 2,Influencer,Y
CUST-0017415,Ekalinga Kumer,7/7/2023,1,2208,2208,,7/7/2023,Mumbai , Tier 1,Influencer,N
CUST-0017417,Yug Kale,11/24/2023,1,2642,2642,,11/24/2023,Ahmedabad , Tier 1,Google,N
CUST-0017419,Ishaan Ramanathan,8/16/2023,3,7070,2356.67,94,1/31/2024,Nagpur , Tier 2,Meta,Y
CUST-0017420,Wriddhish Saran,8/13/2022,1,1746,1746,,8/13/2022,Gurgaon , Tier 2,Influencer,N
CUST-0017421,Priya Rai,7/16/2025,1,2568,2568,,7/16/2025,Chennai , Tier 1,Meta,N
CUST-0017422,Riya Mitter,4/2/2023,1,1781,1781,,4/2/2023,Mumbai , Tier 1,Meta,N
CUST-0017423,Gaurang Handa,1/13/2024,1,2893,2893,,1/13/2024,Bengaluru , Tier 1,Organic Instagram,N
CUST-0017426,Chanakya Bhattacharyya,3/9/2023,2,4911,2455.5,871,7/27/2025,Delhi , Tier 1,Meta,Y
CUST-0017429,Gaurika Dua,5/20/2022,3,7406,2468.67,729,12/18/2025,Delhi , Tier 1,Meta,Y
CUST-0017430,Yachana Raju,7/22/2022,4,7325,1831.25,139,10/19/2025,Pune , Tier 1,Meta,Y
CUST-0017434,Falguni Sood,4/25/2025,1,2909,2909,,4/25/2025,Ranchi , Tier 2,Google,N
CUST-0017435,Arya Sachdev,8/8/2022,1,1673,1673,,8/8/2022,Surat , Tier 2,Meta,N
CUST-0017437,Nakul Sandhu,10/31/2025,1,3098,3098,,10/31/2025,Nagpur , Tier 2,Meta,N
CUST-0017439,Aryan Seshadri,10/5/2025,1,3902,3902,,10/5/2025,Lucknow , Tier 2,Influencer,N
CUST-0017440,Maanav Ratta,3/18/2025,2,5912,2956,215,10/20/2025,Ahmedabad , Tier 1,Google,Y
CUST-0017442,Thomas Kala,4/10/2023,1,2232,2232,,4/10/2023,Gurgaon , Tier 2,Influencer,N
CUST-0017443,Balveer Gaba,8/20/2023,2,5002,2501,74,11/2/2023,Indore , Tier 2,Meta,Y
CUST-0017444,Ucchal Sandal,3/8/2023,2,4472,2236,626,11/23/2024,Delhi , Tier 1,Meta,Y
CUST-0017446,Abha Chaudry,6/22/2024,1,2540,2540,,6/22/2024,Mumbai , Tier 1,Meta,N
CUST-0017447,Anika Goyal,12/28/2022,2,4319,2159.5,990,9/14/2025,Delhi , Tier 1,Google,Y
CUST-0017448,Banjeet Bail,12/21/2024,1,3259,3259,,12/21/2024,Indore , Tier 2,Influencer,N
CUST-0017450,Urvashi Soman,5/18/2023,1,2348,2348,,5/18/2023,Kochi , Tier 2,Instagram DM,N
CUST-0017451,Rohan Kala,1/20/2024,2,6671,3335.5,601,9/12/2025,Hyderabad , Tier 1,Influencer,Y
CUST-0017452,Baljiwan Oak,12/21/2022,3,5368,1789.33,160,12/18/2023,Jaipur , Tier 2,Google,Y
CUST-0017453,Nachiket Jaggi,12/14/2024,1,2265,2265,,12/14/2024,Surat , Tier 2,Organic Instagram,N
CUST-0017457,Advay Soni,3/13/2022,1,1464,1464,,3/13/2022,Nagpur , Tier 2,Email/SMS,N
CUST-0017458,Prisha Nair,6/27/2024,3,7687,2562.33,34,2/19/2025,Delhi , Tier 1,Google,Y
CUST-0017459,Victor Sankar,2/23/2024,1,2578,2578,,2/23/2024,Bengaluru , Tier 1,Meta,N
CUST-0017461,Zashil Raj,3/26/2023,3,7406,2468.67,199,11/15/2025,Delhi , Tier 1,Meta,Y
CUST-0017462,Saumya Sant,2/12/2023,3,7691,2563.67,37,10/10/2025,Coimbatore , Tier 2,Meta,Y
CUST-0017466,Avni Chopra,10/19/2024,1,3083,3083,,10/19/2024,Noida , Tier 2,Google,N
CUST-0017467,Rohan Chand,9/18/2024,1,2703,2703,,9/18/2024,Ludhiana , Tier 2,Google,N
CUST-0017468,Jasmit Goswami,5/24/2025,2,6578,3289,162,11/2/2025,Vadodara , Tier 2,Meta,Y
CUST-0017469,Ati Banerjee,3/28/2025,1,3246,3246,,3/28/2025,Kanpur , Tier 2,Influencer,N
CUST-0017470,Rajeshri Atwal,8/24/2024,3,10185,3395,177,5/31/2025,Pune , Tier 1,Offline (Friends/Family),Y
CUST-0017471,Kavya Wadhwa,1/12/2023,1,2203,2203,,1/12/2023,Mumbai , Tier 1,Instagram DM,N
CUST-0017472,Qabil Sandhu,1/31/2022,2,5844,2922,1377,11/9/2025,Hyderabad , Tier 1,Influencer,Y
CUST-0017473,Irya Gandhi,8/9/2024,1,3142,3142,,8/9/2024,Bengaluru , Tier 1,Meta,N
CUST-0017475,Ishaan Ramakrishnan,11/9/2023,2,5049,2524.5,779,12/28/2025,Rajkot , Tier 2,Influencer,Y
CUST-0017476,Lila Dua,10/11/2023,2,5682,2841,558,4/22/2025,Mysuru , Tier 2,Influencer,Y
CUST-0017478,Chandani Chopra,3/3/2023,2,5326,2663,552,9/6/2024,Pune , Tier 1,Meta,Y
CUST-0017480,Inaya Dhillon,4/27/2022,2,4034,2017,419,6/20/2023,Pune , Tier 1,Influencer,Y
CUST-0017481,Theodore Raghavan,3/15/2024,1,3243,3243,,3/15/2024,Pune , Tier 1,Instagram DM,N
CUST-0017482,Sai Saini,3/25/2022,4,9065,2266.25,307,6/7/2024,Chennai , Tier 1,Meta,Y
CUST-0017483,Kamala Babu,10/26/2022,1,1539,1539,,10/26/2022,Vadodara , Tier 2,Influencer,N
CUST-0017484,Vincent Korpal,4/6/2024,2,5673,2836.5,576,11/3/2025,Gurgaon , Tier 2,Meta,Y
CUST-0017486,Ubika Balakrishnan,10/4/2023,1,2109,2109,,10/4/2023,Ahmedabad , Tier 1,Influencer,N
CUST-0017487,Edhitha Walia,6/4/2025,1,2705,2705,,6/4/2025,Nagpur , Tier 2,Google,N
CUST-0017488,Watika Ahluwalia,4/29/2022,2,3255,1627.5,283,2/7/2023,Mumbai , Tier 1,Meta,Y
CUST-0017490,Anmol Baria,9/30/2023,2,6053,3026.5,602,5/24/2025,Chandigarh , Tier 2,Meta,Y
CUST-0017491,Nisha Nadig,7/13/2023,1,2110,2110,,7/13/2023,Gurgaon , Tier 2,Meta,N
CUST-0017493,Frado Nayak,7/19/2025,1,3359,3359,,7/19/2025,Noida , Tier 2,Email/SMS,N
CUST-0017496,Chasmum Dani,2/14/2023,2,3781,1890.5,32,3/19/2023,Mumbai , Tier 1,Google,Y
CUST-0017498,Prisha Pal,9/7/2022,2,4474,2237,367,9/9/2023,Delhi , Tier 1,Organic Instagram,Y
CUST-0017499,Omkaar Raval,8/25/2023,4,12507,3126.75,296,5/8/2025,Rajkot , Tier 2,Meta,Y
CUST-0017500,Agastya Dyal,8/12/2022,1,1458,1458,,8/12/2022,Kanpur , Tier 2,Email/SMS,N
CUST-0017504,Ekapad Verma,8/5/2025,1,3399,3399,,8/5/2025,Mumbai , Tier 1,Offline (Friends/Family),N
CUST-0017507,Kavya Vala,4/8/2023,1,2421,2421,,4/8/2023,Coimbatore , Tier 2,Influencer,N
CUST-0017508,Ayaan Goswami,3/5/2022,3,5907,1969,552,10/5/2023,Bhopal , Tier 2,Meta,Y
CUST-0017510,Alka Saini,10/3/2023,1,2207,2207,,10/3/2023,Mumbai , Tier 1,Meta,N
CUST-0017511,Irya Taneja,4/24/2022,3,5722,1907.33,226,3/12/2024,Kochi , Tier 2,Influencer,Y
CUST-0017512,Adweta Chatterjee,1/29/2024,1,2733,2733,,1/29/2024,Mumbai , Tier 1,Google,N
CUST-0017513,Maanav Bhatia,6/28/2022,4,12010,3002.5,617,12/9/2025,Chennai , Tier 1,Meta,Y
CUST-0017516,Leena Randhawa,4/26/2022,1,1851,1851,,4/26/2022,Pune , Tier 1,Meta,N
CUST-0017519,Rudra Hayer,3/29/2022,4,10054,2513.5,722,7/5/2025,Kochi , Tier 2,Organic Instagram,Y
CUST-0017522,Nisha Chana,1/19/2025,1,2490,2490,,1/19/2025,Nashik , Tier 2,Influencer,N
CUST-0017525,Rajata Muni,2/2/2023,2,4867,2433.5,249,10/9/2023,Coimbatore , Tier 2,Google,Y
CUST-0017528,Balvan Din,4/28/2023,1,2160,2160,,4/28/2023,Visakhapatnam , Tier 2,Meta,N
CUST-0017529,Krish Lala,6/26/2024,1,2728,2728,,6/26/2024,Rajkot , Tier 2,Influencer,N
CUST-0017532,Jai Kapoor,1/16/2022,2,5119,2559.5,1360,10/7/2025,Ahmedabad , Tier 1,Instagram DM,Y
CUST-0017534,Pavani Choudhry,11/23/2022,2,4922,2461,484,3/22/2024,Chennai , Tier 1,Meta,Y
CUST-0017536,Farhan Borah,8/15/2024,4,11495,2873.75,60,12/21/2024,Chennai , Tier 1,Offline (Friends/Family),Y
